SKU	Name	Category	Unit of Measure	Manufacturer	Brand	Manufacturer Code	Manufacturer Name	Vendor	Vendor Code	Vendor Name	Cold Chain	UPC	NDC
GY03	Fluorouracil, 50mg/mL, 10mL vial	Drugs_Antineoplastic/Chemo	each	APP Pharmaceuticals		63323011710		McKesson	479124	Fluorouracil, Sdv 50mg/ml 10ml (10/ct) 9appph	FALSE		
NH75	Protein shake, 8oz	Drugs_Nutrition	each	Abbott	Ensure	50460		McKesson	88952	Ensure, Original Rtd Homemade Van 8oz (24/cs)	FALSE		
VA09	Atropine sulphate 0.6mg/mL, 2mL	Drugs_Autonomic_Nervous_System	each					Angel			FALSE		
KN71	Baclofen, 10mg tablet	Drugs_Autonomic_Nervous_System	each	Gerard				IMRES	11119	baclofen 10 mg tabs. (blister)	FALSE		
MN29	Transfusion set, with luer-lock needle, Sterile, Disposable, 18G x 1.5in	MedEquip&Supplies_Blood_Admin_&_Infusion	each	Jiangsu Zhengkang Medical Apparatus Co.,				Imres	57523	blood giving (transfusion) set, with Luer-Lock needle 18 G x 1.5" (1.20 x 40 mm), sterile, disposable	FALSE		
AR59	Griseofulvin, 500mg tablet	Drugs_Antifungal	each	Micro Labs				Imres	16817	griseofulvin 500 mg (blister)	FALSE		
VG47	Reagent kit, Cholesterol, autoHDL	Lab_Reagents_Chemistry	each	Pointe Scientific		H7545-80		Pointe Scientific			TRUE		
YZ26	Reagent, Albumin, 120mL	Lab_Reagents_Chemistry	each	Pointe Scientific		A7502-120		Pointe Scientific			FALSE		
HK71	Brilliant cresyl blue solution, for microscopy, 100mL	Lab_Equipment_&_Associated_Supplies	each	Sigma-Aldrich NL				IMRES	11988	brilliant cresyl blue solution, for microscopy, 100 ml (UN1170 / 3 / II)	FALSE		
AT24	Lisinopril, 20mg tablet	Drugs_Cardiovascular	each	Accord Healthcare UK				Imres	51256	lisinopril 20 mg (blister)	FALSE		
NM25	Simvastatin, 20mg tablet	Drugs_Cardiovascular	each	Accord Healthcare UK				Imres	33782	simvastatin 20 mg f/c (blister)	FALSE		
QG26	Hot Plate, Stirrer, 120V, Pro 7x7	Facilities_Mechanical	each	VWR International LLC		984VW7AHSUSP		VWR International			FALSE		
FE41	Cell Kit, Replacement, PEU, 119 Gal	Facilities_Mechanical	each			CH10829-1K	Pentair Flow Technologies	Pentair Flow Technologies			FALSE		
VC31	Mat, for Chemo prep, Spill absorbent, Latex-free, 13in x 18in	MedEquip&Supplies_Chemotherapy	each	Tidi Products		983930		Mckesson	735221	MAT, CHEMO PREP P2 SFTYPLUS LF 13X18 LT BLU (250/C	FALSE		
RS17	Biperiden lactate, 5mg/mL, 1mL ampoule	Drugs_NSAIDs_&_Other_Central_Nervous_System	each	Sirton Italy	Akineton			IMRES	11609	biperiden lactate 5 mg/ml, 1 ml (Akineton) amps.	FALSE		
PT23	Bags, Filter Whirl, Sterilized, for Homogenizer Blender, with Filter Layer	Lab_General_Supplies	each	Abbott				Abbott (Donation)			FALSE		
CM18	Mycotoxin Calibration, Standard	Lab_General_Supplies	each	Abbott		33020		Abbott (Donation)			FALSE		
FV60	Aflatest P Columns, for Sample Prep, for Vicam Fluorometer	Lab_General_Supplies	each	Abbott		12022		Abbott (Donation)			FALSE		
AU16	Aflatest Developer, 50mL bottle	Lab_General_Supplies	each	Abbott		32010		Abbott (Donation)			FALSE		
HD89	Fluorometer, Vicam, with power supply and power cord	Lab_General_Supplies	each	Abbott				Abbott (Donation)			FALSE		
SK85	Warfarin sodium, 5mg tablet	Drugs_Hematologic	each					IDA	52001	Warfarin sodium 5mg tab	FALSE		
YN10	Mask, Laryngeal, Single-use, Size 4	MedEquip&Supplies_Anesthesia	each	Ambu	AuraStraight	324400000U		McKesson Medical	648839	Laryngeal Mask Straight, Reinforced Tip AuraStraight Size 4	FALSE		
MQ02	Tube, Blood collection, Serum, Red, Plastic, 2mL (pediatric)	Lab_General_Supplies	each	Greiner Bio-One		454236	Greiner Bio-One 454236	Fisher Scientific	22-040-007	Greiner Bio-One Serum Clot Activator Tubes	FALSE		
ZD94	Liner, Clear, 15 Gallon	Facilities_Waste_&_Infection_Control	each	Olympian Liners		50224338OLY		Webstaurant store	50224338OLY		FALSE		
BS05	Glove, Exam, Latex, Powdered, Non-sterile, Large	MedEquip&Supplies_Staff_Apparel_&_Personal_Safety	each	AXG Malaysia				Imres	16598	gloves, examination, latex, size large, pre-powdered, disposable, non-sterile	FALSE		
PM81	Clamp, Umbilical, Sterile	MedEquip&Supplies_OB/GYN	each	Chain Medical				Imres	13384	clamp, umbilical, 5.2 cm, sterile, disposable	FALSE		
UV50	Glove, Exam, Nitrile, Extended-cuff, Powder-free, Non-sterile, Medium	MedEquip&Supplies_Staff_Apparel_&_Personal_Safety	each	Hartmann				Imres	57493	gloves, examination, nitrile, size medium, powderfree, long cuff (11.5"/290 mm), disposable, non-sterile (Hartmann Peha-soft Nitrile Guard 942 2021)	FALSE		
KA68	Needle, Hypodermic, Luer, 23G x 1.25in (0.60 x 30mm)	MedEquip&Supplies_Needles	each	Jiangsu Zhengkang Medical Apparatus Co.,				IMRES	19786		FALSE		
UD71	Tablet bag, Resealable, with pictogram, 80mm x 100mm	MedEquip&Supplies_Drug_Dispensing	each	Qingdao Yurui Package Co., Ltd				Imres	51803	tablet bag, plastic, resealable, 80 x 100 x 0.05 mm, with 3 writing bars & pictograms (for illiterates)	FALSE		
EX07	Catheter, Suction, Sterile, 16Fr x 50cm	MedEquip&Supplies_Suction_Vacuum_Drainage	Each	Medico				IMRES	25189	tube, suction, CH 16, 50 cm, conical tip, 2 lateral eyes, sterile, disposable	FALSE		
JM58	Gauze sponge, X-ray detectable, Non-sterile, 16-ply, 4inx4in	MedEquip&Supplies_Wound_Care	each	Covidien	Dermacea	441601A	X-Ray Detectable Gauze Sponges Non-sterile 4" x 4", 16 Ply	Covidien (Donation)	441601A	X-Ray Detectable Gauze Sponges Non-sterile 4" x 4", 16 Ply	FALSE		
YA86	Amoxicillin 600mg + Clavulanate potassium 42.9mg/5mL, Oral suspension, 75mL bottle	Drugs_Antibiotic	each	North Star Rx		16714029401	Penicillin Amoxicillin / Potassium Clavulanate 600 mg - 42.9 mg / 5 mL Oral Suspension Bottle 75 mL	McKesson	826583	AMOXICILLIN CLV+POT, SUSP RECON 600-42.9/5ML 75ML	FALSE		
YD64	Bandage, Plaster of Paris, 7.5cm x 2.7m roll	MedEquip&Supplies_Wound_Care	each	Yiwu Jiekang Medical Articles		575852		IDA	948100	Plaster of paris bandage 7.5cm x 2.7 m	FALSE		
VZ51	Albuterol sulfate, Inhalation solution, 2mg/mL, 0.2%, 2.5mL vial	Drugs_Respiratory_&_Antihistamine	each	Unither Fr				IMRES	51383	salbutamol sulphate 5 mg nebuliser liquid, 2.5 ml	FALSE		
HX42	Shoecover, Plastic, Disposable	MedEquip&Supplies_Patient_Apparel_&_Hospital_Textiles	each	Hubei Haixin Protective Products Group				IMRES	22581		FALSE		
TQ46	Mask, Oxygen, Medium concentration, with 7ft tubing, Single-use, Pediatric	MedEquip&Supplies_Respiratory_Resuscitation_&_Intubation	each	Teleflex Medical		1035		McKesson	37335	Oxygen Mask Nasal / Oral Pediatric One Size Fits Most Adjustable Elastic Head Strap	FALSE		
XU31	Catheter, Umbilical, Dual lumen, 5Fr, 15in, Singe-use	MedEquip&Supplies_IV_Supplies	Each	Covidien		8888160556		McKesson	273600	Umbilical Catheter Argyle? Vessel 5 Fr. 15 Inch Dual Lumen	FALSE		
CS05	Bag, Urine collector, Polyethylene, without closure, Sterile, 100mL, Pediatric	Lab_General_Supplies	each	Covidien		145501		McKesson	43414	Pediatric Urine Collection Bag Polyethylene Without Closure 100 mL (3.4 oz.) Sterile	FALSE		
ZC49	Clotrimazole 1%, Cream, 14g tube	Drugs_Antifungal	each	Walgreens				Direct Relief			FALSE		11917-0351-05
HU69	Ear curette, Single-use, Oval tip, 4mm	MedEquip&Supplies_Ear_ Nose_Throat_(ENT)	each	Mckesson		531		McKesson	911820		FALSE		
NJ32	Catheter, Foley, 2-way, 3cc balloon, 6Fr, Sterile	MedEquip&Supplies_Urological	each	Sterimed				IMRES	25098	catheter, Foley balloon, 2-way, silicone coated, 3 ml, CH 6 (paediatric), sterile	FALSE		
YU30	Condom, Latex, with lubricant, 52mm	MedEquip&Supplies_Patient_Care_&_Treatment	each	Romed				IMRES	13653	condoms, latex, lubricated, 52 mm (+/- 2 mm)	FALSE		
BG03	Sickling haemoglobin test kit, 100 tests	Lab_Reagents_Hematology	each	Streck usa				IMRES	49200		FALSE		
YU60	Sugar, Extra fine	Drugs_Nutrition	each	National Sugar Marketing				National Sugar Marketing	080050NLW		FALSE		
SF45	Paper, Premium video, High gloss, for ultrasounds, 110mm X 18m roll	MedEquip&Supplies_Diagnostic_Imaging	each	Mckesson		26-UPP110HG	Premium Video Paper - High Gloss McKesson 110 mm X 18 Meter Roll	McKesson Medical	955264	PAPER, VIDEO UPP 110 HG PREMIUM (5RL/CS)	FALSE		
KG73	Applicator, Silver nitrate (75%) and potassium nitrate (25%), Vial	Drugs_Dermatology	each	Tech-Med Services		7482	Silver Nitrate Applicator Silver Nitrate / Potassium Nitrate 75% - 25% Vial 100 Applicators	Mckesson	804906	SILVER NITRATE, APPL 6" (100/VL 10VL/CS)	FALSE		
QD06	Gauze, Unna boot, Cotton, with zinc oxide, Non-sterile, 4in X 10yd	MedEquip&Supplies_Wound_Care	each	Mckesson		2067	Unna Boot McKesson 4 Inch X 10 Yard Cotton Zinc Oxide NonSterile	McKesson	897003	UNNA BOOT, 4" (1/BX 12BX/CS)	FALSE		
JK05	Ipratropium bromide, Solution for nebulization, 200 mcg/mL, 2.5mL vial	Drugs_Respiratory_&_Antihistamine	each	Sandoz		781715786	Antimuscarinic / Antispasmodic Ipratropium Bromide, Preservative Free 0.02%, 0.2 mg / mL Unit Dose, Inhalation Solution Nebulizer Vial 25 X 2.5 mL	McKesson	793767	IPRATROPIUM BR, SOL 0.02% 2.5ML UD (25/CT)	FALSE		
QC77	Dextran 70 0.1% + Hypromellose 2910 0.3%, Eye-drops, 15mL bottle	Drugs_Ophthalmic	each	Major Pharmaceuticals		904649335	Natural Balance Tears, DRP 0.1%-0.3% 15mL	McKesson	1002911	NATURAL BALANCE TEARS, DRP 0.1%-0.3% 15ML	FALSE		
YT21	Amoxicillin 500mg + clavulanic acid 62.5mg/5mL, Powder for oral suspension, 60mL bottle	Drugs_Antibiotic	each	Glaxo Wellcome Fr				IMRES	61105	amoxicillin 500 mg/clavulanic acid 62.5 mg/5 ml powder for suspension, 60 ml (Augmentin)	FALSE		
NY92	Oxymetazoline, Nasal spray, 0.05%, 30mL bottle	Drugs_Respiratory_&_Antihistamine	each	Bayer healthcare				IMRES	51241	oxymetazoline hydrochloride 0.05 % nasal spray, 30 ml	FALSE		
NG19	Cinnamon powder	Drugs_Nutrition	each	BDS Natural products						Cinnamon Powder	FALSE		
BD31	Gloves, Surgical, Latex, Powdered, Sterile, Size 8, Pair	MedEquip&Supplies_Surgical	each	Ideal Medical Industries				IMRES	16627	gloves, surgical, latex, size 8, powdered, sterile	FALSE		
KH53	Condom, Latex, with lubricant, 53mm	MedEquip&Supplies_Patient_Care_&_Treatment	each	Innolatex Sdn. Bhd				Imres	40021		FALSE		
EA13	Ampicillin, 500mg, powder for injection	Drugs_Antibiotic	each	Reyoung Pharmaceuticals				IMRES	10725	ampicillin 500 mg	FALSE		
FZ10	Gloves, Gynaecological, Latex, 15.5 inch, Sterile, Size 8.5, Pair	MedEquip&Supplies_OB/GYN	each	Safeshield				IMRES	31732	gloves, gynaecological, latex, 15.5 inch, size 8.5, sterile, powdered	FALSE		
BA56	Ranitidine hydrochloride, 25mg/mL, 2mL ampoule	Drugs_Gastrointestinal	each	Ciron Drugs & Pharmaceuticals				IMRES	32296	ranitidine hydrochloride 25 mg base/ml, 2 ml	FALSE		
FE01	Test kit, Sickling haemoglobin, 100 tests	Lab_General_Supplies	EACH	SA Scientific, Ltd	SAS	94100	Sickle Cell Test, Modified Nalbandian	Medsahm Services, Inc		Sickling Haemoglobin Test kit, 100Test, Sickle cell test	FALSE		
MH17	Sodium chloride 3%, 4mL ampoule	Drugs_Respiratory_&_Antihistamine	each	Pari Germany	MucoClear			IMRES	59661	sodium chloride 3 %, 4 ml (Mucoclear)	FALSE		
BZ85	Streptokinase, Powder for reconstitution, 1,500,000 I.U. vial	Drugs_Cardiovascular	each	Biofactor	Streptase			IMRES	33913	streptokinase 1.500.000 I.U. (Streptase)	FALSE		
YU44	Syringe, Tuberculin, Luer, Single-use, with needle, 26G x 0.5in (0.45 x 13 mm), 1mL	MedEquip&Supplies_Syringes	each	Henke-Sass Wolf				IMRES	44716	syringe, tuberculin, Luer, 1 ml + needle, 26 G x 1/2" (0.45 x 13 mm), sterile, disposable	FALSE		
YM93	Bandage, Elastic, with Clip, Nonsterile, 2in x 5yd roll	MedEquip&Supplies_Wound_Care	each	McKesson Brand		16-5025		McKesson Medical	559997	BANDAGE, VALU ELAS LF CLIP 2"X 5YDS (10/PK 5PK/CS) MGM16	FALSE		
HJ57	Dextroxe 5% + Ringer's lactate, Intravenous infusion, 500mL bag	Drugs_Affecting_Water_&_Electrolytes	each	Baxter		2B2073Q	5% Dextrose / Lactated Ringer's Solution	McKesson Medical	467146	LAC RING+DEX, IVSOL 5% 500ML (24/CS)	FALSE		
TA03	Spill Kit, Polyform-F, Formaldehyde, 64oz	Lab_General_Supplies	each	American Bio-Safety, Inc.		PF3202		Mercedes	SRK-PF3202	Formaldehyde Spill Response Kit 64oz - 2 x 32oz. Polyform-F Granular Shaker Bottles	FALSE		
HQ41	Acid-alcohol decolorizer, 1 gallon	Lab_General_Supplies	each	EKI		11881GL		Mercedes	EKI 11881GL	Acid-Alcohol Decolorizer (HAZ) GL	FALSE		
SS70	Alcohol, 100%, reagent grade, 1 gallon	Lab_General_Supplies	each	THERMO SCI ANATOM PATH		HC8001GAL		Fisher	HC 800 1GAL	HISTOPREP 100% ALCOHOL 1 GAL	FALSE		
PP71	Ethanol (ethyl alcohol), 95%, reagent grade, 1 gallon	Lab_General_Supplies	each	Mercedes Medical		MER 1210		Mercedes	MER 1210	Alcohol 95% Reagent Grade (HAZ)	FALSE		
GT72	Ethanol (ethyl alcohol), 70%, reagent grade, 1 gallon	Lab_General_Supplies	each	EKI		12031GL		Mercedes	EKI 12031GL	Alcohol 70% Reagent Grade (HAZ)	FALSE		
MM82	Ethanol (ethyl alcohol), 80%, reagent grade, 1 gallon	Lab_General_Supplies	each	Mercedes Medical		1202		Mercedes	MER 1202	Alcohol 80% Reagent Grade (HAZ)	FALSE		
BZ24	Hydrochloric Acid, Decalcifying Solution, 1 gallon	Lab_General_Supplies	each	EKI		36261GL		Mercedes	EKI 36261GL	Decalcifying Solution Hydrochloric Acid GL	FALSE		
DZ18	Eosin Y Stain Solution, 1% W/V in Ethanol, 1 gallon	Lab_General_Supplies	each	Mercedes Medical		41311GL		Mercedes	MER 41311GL	Eosin Y Stain 1% W/V In Ethanol (HAZ)	FALSE		
FC34	Formalin Fixative, 10%, Neutral Buffer, 20 liter	Lab_General_Supplies	each	Mercedes Medical		449920L		Mercedes	MER 449920L	Formalin Fix 10% Neutral Buffer 20L EA	FALSE		
SQ38	Container, Specimen, 20ml, Prefilled 10% Neutral Buffered Formalin, 10ml	Lab_General_Supplies	each	Mercedes Medical		20MLPF		Mercedes	MER 20MLPF	Formalin Jar Prefill 20ml 10ml Fill	FALSE		
FU42	Scotts tap water, Bluing Reagent, 1 gallon	Lab_General_Supplies	each	EKI		111601GL		Mercedes	EKI 111601GL	Scott'S Tap Water Sub Bluing Reagent GL	FALSE		
KF69	Hematoxylin Stain Solution, Modified Harris, 1 gallon	Lab_General_Supplies	each	Mercedes Medical		47991GL		Mercedes	MER 47991GL	Stain Hematoxylin Harris Modif. 1GL GL	FALSE		
MK71	Water, Deionized Type 1, ACS Reagent Grade, 1 gallon	Lab_General_Supplies	each	EKI		153351GL		Mercedes	EKI 153351GL	Water Deionized NCCLS Type 1 GL	FALSE		
QD16	Xylene (xylol), 1 gallon	Lab_General_Supplies	each	Mercedes Medical		1250		Mercedes	MER 1250	Xylene 1 gallon (LQ) GL	FALSE		
EY41	Container, Specimen, Nonsterile, with lid, 8oz(240mL)	Lab_General_Supplies	each	OAK RIDGE PRODUCTS LLC.		P7208OZ		Mercedes	OAK P7208OZ	Container Pathology 008 oz	FALSE		
VC03	Container, Specimen, Nonsterile, with lid, 16oz(480mL)	Lab_General_Supplies	each	THERMO FISHER SCI (CHINA)		GDPC017B		Fisher	14 955 117B	CONTNR MULTIPRP 16OZ WH C/CS	FALSE		
CU74	Container, Specimen, Nonsterile, with lid, 32oz(1100mL)	Lab_General_Supplies	each	THERMO FISHER SCI (CHINA)		GDPC018B		Fisher	14 955 118B	32OZ WHITE CONT. W/LID 100/CS	FALSE		
BT38	Container, Specimen, Nonsterile, with lid, 64oz(1900mL)	Lab_General_Supplies	each	THERMO FISHER SCI (CHINA)		GDPC019B		Fisher	14 955 119B	CONTNR MULTIPRP 64OZ WH 50/CS	FALSE		
CH68	Container, Specimen, Nonsterile, with lid, 85oz(2550mL)	Lab_General_Supplies	each	OAK RIDGE PRODUCTS LLC.		P79085OZ		Mercedes	OAK P79085OZ	Container Pathology 085 oz	FALSE		
ZA22	Container, Specimen, Nonsterile, with lid and handle, 160oz(4800mL)	Lab_General_Supplies	each	OAK RIDGE PRODUCTS LLC.		P800160OZ		Mercedes	OAK P800160OZ	Container Pathology 160 oz	FALSE		
QH55	Container, Specimen, Nonsterile, with lid, 174oz(5220mL)	Lab_General_Supplies	each	OAK RIDGE PRODUCTS LLC.		P810174OZ		Mercedes	OAK P810174OZ	Container Pathology 174 oz	FALSE		
ZX92	Container, Formalin, Nonsterile, Empty, with white lid, 40mL	Lab_General_Supplies	each	SENSOR HEALTH PRODUCTS		H402FL		Mercedes	SEN H402FL	Formalin Jar Empty 040mL	FALSE		
ZR69	Container, Formalin, Nonsterile, Empty, with yellow lid, 1L	Lab_General_Supplies	each	SENSOR HEALTH PRODUCTS		H10002C		Mercedes	SEN H10002C	Formalin Jar Empty 1 Liter	FALSE		
NZ96	Container, Formalin, Nonsterile, Empty, with white lid, 2L	Lab_General_Supplies	each	SENSOR HEALTH PRODUCTS		H20002		Mercedes	SEN H20002	Formalin Jar Empty 2 Liter	FALSE		
FH46	Container, Formalin, Nonsterile, Empty, with lid, 5L	Lab_General_Supplies	each	SENSOR HEALTH PRODUCTS		H50002		Mercedes	SEN H50002	Formalin Jar Empty 5 Liter	FALSE		
VJ76	Container, Formalin, Nonsterile, Empty, with lid, 8L	Lab_General_Supplies	each	SENSOR HEALTH PRODUCTS		H80002		Mercedes	SEN H80002	Formalin Jar Empty 8 Liter	FALSE		
FE12	Container, Pap, Empty, with green lid	Lab_General_Supplies	each	ANDWIN SCIENTIFIC		2405420G8K		Mercedes	ANX 2405420G8K	Pap Jars Empty Bulk Green Caps	FALSE		
FZ26	Gauze, Non-sterile, 4-ply, 4 x 4in	Lab_General_Supplies	each	NDC		A7634		Mercedes	AMD A7634	GAUZE 4 PLY, 4" X 4",N/S	FALSE		
NG71	Glove, Exam, Nitrile, Extended-cuff, Powder-free, Non-sterile, Beaded cuff, Medium	MedEquip&Supplies_Staff_Apparel_&_Personal_Safety	each	HIGH FIVE PRODUCTS INC		19041171C		Fisher	19 041 171C	NITRILE 3M PF TEX MD 200PK	FALSE		
KN39	Tamper, HistoPress, Purple, Medium	Lab_General_Supplies	each	HISTONIX, LLC		9434		Mercedes	HST 9434	HistoPress Medium Purple (Tampers) ea	FALSE		
YY24	Tamper, HistoPress, Square, White, 0.5 x 0.5in	Lab_General_Supplies	each	HISTONIX, LLC		9735		Mercedes	HST 9735	HistoPress Square .5 x .5" White (Tampers) ea	FALSE		
GS81	Wipe, Lint-Free, 1-Ply, 4.5 x 8.5in	Lab_General_Supplies	each	NDC		06666A		Mercedes	KIM 06666A	Kimwipes XL 4.5 x 8.5" ea (wipe)	FALSE		
SS68	Blade, Microtome, Stainless steel, low profile	Lab_General_Supplies	each	Mercedes Medical		MLP300		Mercedes	MER MLP300	Microtome Blade LP 50/BXBX	FALSE		
RQ08	Paraffin, Paraplast, 1kg	Lab_General_Supplies	each	ALECORP		501006		Mercedes	MCC 501006	PARAFFIN PARAPLAST 1KG/BG	FALSE		
AJ66	Film, Laboratory Wrapping, 2in x 250ft roll	Lab_General_Supplies	each	BEMIS COMPANY INC		PM992		Fisher	13 374 16	PARAFILM 2 IN X 250FT/RL	FALSE		
FQ91	Film, Laboratory Wrapping, 4in x 125ft roll	Lab_General_Supplies	each	BEMIS COMPANY INC		PM996		Fisher	13 374 10	PARAFILM 4 IN X 125 FT/RL	FALSE		
ZK78	Pencil, Slide Marking, Black	Lab_General_Supplies	each	LISTO CORPORATION		1620B		Fisher	NC0758549	MARKING PENCIL BLK 12/PK	FALSE		
JN08	Marker, Lab	Lab_General_Supplies	each	Mercedes Medical		MARKER		Mercedes	MER MARKER	Platinum Line Marker ea	FALSE		
YS11	Blade, Surgical, Carbon Steel, Sterile, size 60	Lab_General_Supplies	each	HAVELS, INC.		AUT60		Mercedes	HAV AUT60	SCALPELS BLADES #60 carbon steel	FALSE		
VX00	Slide, Microscope, Colorfrosted end, 1.0-1.2mm thickness	Lab_General_Supplies	each	THERMO SCI ANATOM PATH		4445		Fisher	44 45	SLIDE COLORFROST WHITE 1440/CS	FALSE		
XT54	Blade, Surgical, Carbon Steel, Sterile, size 22	Lab_General_Supplies	each	MYCO MEDICAL		MYC 200122		Mercedes	MYC 200122	Surgery Blades #22 Carbon Individually Wrapped In Foil And Hermetically Sealed	FALSE		
CG23	Coverslip, Microscope Slide, Round, 22 x 22mm	Lab_General_Supplies	each	TANNER		TNR 2222 thru TNR 2460		Mercedes	TNR 2222 thru TNR 2460	Biopsy Slides Glass Cover Slips - ALL SIZES	FALSE		
SZ62	Mounting medium, Toulene, 4 oz	Lab_General_Supplies	each	Mercedes Medical		77204OZ		Mercedes	MER 77204OZ	Mounting medium (Toluene acrylic resin),1x 150 ml	FALSE		
HZ84	Kit, Tissue marker dye, 7-color	Lab_General_Supplies	each	CANCER DIAGNOSTICS INC		3000		Mercedes	CAN 03000	Tissue Marking Dye Kit (7 colors or similar)	FALSE		
UJ66	Inverter, 3000W, with 20amp charger and auto transfer switch, 12V-110V	Facilities_Mechanical	each	Royal Power		PIC-3000		Amazon	B007ZT10DU	Royal Power PIC3000-12 Power Inverter 3000 Watt 12 Volt DC To 110 Volt AC with 20amp Charger and Auto Transfer Switch	FALSE		
CP76	Mask, N95, without valve, Flat-folded	MedEquip&Supplies_Staff_Apparel_&_Personal_Safety	each	Honeywell kcl				IMRES	55852		FALSE		
JN84	Omeprazole, 40mg (no solvent), Vial	Drugs_Gastrointestinal	each	Basi				IMRES	50712	omeprazole 40 mg (code AM81 is for product with solvent)	FALSE		
ZH62	Vitamin B-1, 50mg/mL, 2mL ampoule	Drugs_Affecting_Water_&_Electrolytes	each	Ciron Drugs & Pharmaceuticals				IMRES	25561	vitamin B-1 (thiamine hydrochloride) 50 mg/ml, 2 ml	FALSE		
VK97	Tape, Adhesive, Zinc oxide, 5cm x 5m roll	MedEquip&Supplies_Wound_Care	each	Zhejiang Bangli Medical Products Co., Lt				IMRES	26158	zinc oxide plaster 5 cm x 5 m	FALSE		
KD51	Tubing, Suction, Sterile, Latex-free, Straw connector, 18in	MedEquip&Supplies_Suction_Vacuum_Drainage	each					Tiger Medical	DYN4681	SUCTION TUBING W/ CONNECTOR 100/CASE 3/16" X 18"	FALSE		
BF27	Pad, Abdominal, X-ray detectable, Sterile, 4-ply, 45cm x 45cm	MedEquip&Supplies_Wound_Care	each	Hubei Zhongjian Medical Products				Imres	30140	abdominal gauze pads 45 x 45 cm, 4-ply, sterile, X-ray detectable	FALSE		
CJ21	Test kit, HIV, Rapid, Human serum/plasma/whole blood	Lab_General_Supplies	each		OraQuick			SCMS (Donation)			FALSE		
XH88	Bandage, Elastic, with hook and loop closure, Nonsterile, 4in x 5yd roll	MedEquip&Supplies_Wound_Care	each	McKesson	Medi-Pak	16-1033-4		McKesson	454620	Elastic Bandage Medi-Pak? Elastic Knit 4 Inch X 5 Yard NonSterile	FALSE		
CR40	Bandage, Elastic, with hook and loop closure, Nonsterile, 6in x 5yd roll	MedEquip&Supplies_Wound_Care	each	McKesson	Medi-Pak	16-1033-6		McKesson	454621	Elastic Bandage Medi-Pak? Elastic Knit 6 Inch X 5 Yard NonSterile	FALSE		
